,biology,posterior_mean,q_0.01,q_0.5,q_0.99
210,Arabidopsis thaliana|2.3.3.17|acetyl-CoA,-1.17297499333565,-3.5625006,-1.16853,0.9236040499999998
211,Arabidopsis thaliana|2.4.1.128|UDP-glucose,-0.8617068464653124,-3.4178785,-0.8357755,1.4542384999999967
212,Arabidopsis thaliana|2.4.1.128|scopoletin,-2.95708084115625,-5.6872848000000005,-2.9642350000000004,-0.24203186000000018
213,Arabidopsis thaliana|2.4.1.13|ADP,-2.3437678274375,-4.1839392,-2.34748,-0.5384220100000051
214,Arabidopsis thaliana|2.4.1.13|UDP,-1.13024140355375,-2.3711596999999998,-1.16257,0.3395648299999984
215,Arabidopsis thaliana|2.4.1.13|UDP-glucose,-0.5228826371924999,-2.3786175999999997,-0.4743275,1.1324627999999959
216,Arabidopsis thaliana|2.4.1.13|sucrose,3.5932087387499996,1.9642309999999998,3.62939,4.949467199999997
217,Arabidopsis thaliana|2.4.1.173|UDP-glucose,1.4294716509374998,-1.4547274,1.487055,3.6332703999999945
218,Arabidopsis thaliana|2.4.1.173|beta-sitosterol,-3.3689631793750006,-6.4155679999999995,-3.27353,-1.061710500000001
219,Arabidopsis thaliana|2.4.1.173|cholesterol,-2.8710900180625005,-5.2912098,-2.85562,-0.4904773000000061
220,Arabidopsis thaliana|2.4.1.173|ergosterol,-3.1845778723656246,-5.7841071,-3.23132,-0.16416421000000497
221,Arabidopsis thaliana|2.4.1.173|stigmasterol,-2.9949340734562497,-5.777646,-3.03769,0.0826821729999953
222,Arabidopsis thaliana|2.4.1.195|UDPglucose,-1.5781409369484374,-4.3050688,-1.538325,0.8449328199999996
223,Arabidopsis thaliana|2.4.1.207|xyloglucan acceptor,-7.605963646875,-9.2332241,-7.685675,-5.014469900000011
224,Arabidopsis thaliana|2.4.1.21|ADP-glucose,-0.28720626809249994,-3.8777649,-0.1225215,2.025889999999996
225,Arabidopsis thaliana|2.4.1.214|GDP-beta-L-fucose,-1.372895383971875,-3.6770850999999998,-1.3321550000000002,0.5683845399999928
226,Arabidopsis thaliana|2.4.1.34|UDPglucose,-0.3559870889437499,-2.027685,-0.411001,1.7758623999999996
227,Arabidopsis thaliana|2.4.1.67|raffinose,-0.29249819414775,-2.7896676,-0.4994175,3.7364765
228,Arabidopsis thaliana|2.4.1.82|alpha-D-galactosyl-(1-&gt;3)-1D-myo-inositol,-0.4248823697278125,-4.2061122,-0.3049105,2.2207132999999906
229,Arabidopsis thaliana|2.4.2.14|5-phospho-alpha-D-ribose 1-diphosphate,-0.8423307649090626,-2.4840142,-0.8328035,0.8411627399999988
230,Arabidopsis thaliana|2.4.2.14|L-glutamine,-2.6074194218125,-5.3575918,-2.592775,-0.05084201500000137
231,Arabidopsis thaliana|2.4.2.17|5-phospho-alpha-D-ribose 1-diphosphate,-1.396970046253125,-3.6510813,-1.33088,0.45517820999999853
232,Arabidopsis thaliana|2.4.2.17|ATP,-4.1240980805,-6.5979506,-4.333775,-0.4749173800000011
233,Arabidopsis thaliana|2.4.2.28|5'-methylthioadenosine,-4.146588615625,-5.6450252999999995,-4.13389,-2.6167531000000004
234,Arabidopsis thaliana|2.4.2.38|UDP-xylose,-2.1241678033071874,-4.8243109,-2.1206750000000003,0.5847868499999999
235,Arabidopsis thaliana|2.4.2.7|5-phospho-alpha-D-ribose 1-diphosphate,-3.0715601771874996,-5.028218,-3.0443,-1.3632473
236,Arabidopsis thaliana|2.4.2.7|adenine,-6.0096159093749995,-7.5849645,-5.996525,-4.448661900000006
237,Arabidopsis thaliana|2.5.1.112|ATP,-3.46171525921875,-5.631122400000001,-3.52551,-0.726822590000006
238,Arabidopsis thaliana|2.5.1.112|dimethylallyl diphosphate,-4.43211509875,-6.6337999,-4.553140000000001,-1.3263614000000004
239,Arabidopsis thaliana|2.5.1.117|homogentisate,-2.253309528725,-5.117017799999999,-2.17626,0.27539433999999624
240,Arabidopsis thaliana|2.5.1.18|glutathione,-1.410908059154375,-3.047628,-1.423365,0.3545016299999962
241,Arabidopsis thaliana|2.5.1.27|AMP,-1.68064862145,-3.8329856,-1.665095,0.4506074699999966
242,Arabidopsis thaliana|2.5.1.27|ATP,-4.179253175,-5.8637331,-4.21202,-2.2151776000000103
243,Arabidopsis thaliana|2.5.1.27|dimethylallyl diphosphate,-4.324825109375,-5.742504599999999,-4.35562,-2.7110039000000006
244,Arabidopsis thaliana|2.5.1.47|H2S,-0.794826179330625,-2.6239551,-0.7849385,1.0310039999999994
245,Arabidopsis thaliana|2.5.1.47|O-acetyl-L-Ser,0.8224320170893751,-0.95676854,0.800592,2.8608904999999987
246,Arabidopsis thaliana|2.5.1.47|O-acetyl-L-serine,0.0333308437939375,-1.7641421,-0.021835800000000002,2.2152451999999987
247,Arabidopsis thaliana|2.5.1.47|O3-acetyl-L-serine,0.03761474575125,-1.5227887999999998,0.024162450000000002,1.800818699999997
248,Arabidopsis thaliana|2.5.1.47|Sulfide,-1.296625934490625,-3.5950813,-1.2643300000000002,0.8258731099999994
249,Arabidopsis thaliana|2.5.1.47|hydrogen sulfide,-0.11568087033615626,-5.3704901000000005,0.2999185,2.8261684999999996
250,Arabidopsis thaliana|2.5.1.55|D-arabinose 5-phosphate,-4.2178307303124996,-6.0375269000000005,-4.27158,-1.8538260000000126
251,Arabidopsis thaliana|2.5.1.55|phosphoenolpyruvate,-4.867898565625,-6.3933919999999995,-4.9058,-3.053093800000002
252,Arabidopsis thaliana|2.5.1.61|porphobilinogen,-3.2467132505312497,-5.1427861,-3.321065,-0.9202059900000005
253,Arabidopsis thaliana|2.5.1.81|geranylgeranyl diphosphate,-4.357958905625,-6.8935106,-4.356624999999999,-1.8542577000000005
254,Arabidopsis thaliana|2.5.1.81|isopentenyl diphosphate,-4.45499648625,-6.9568568,-4.448740000000001,-1.8613668000000048
255,Arabidopsis thaliana|2.5.1.85|geranylgeranyl diphosphate,-4.93229478210625,-7.572138000000001,-5.10346,-1.1961366000000098
256,"Arabidopsis thaliana|2.5.1.87|(2E,6E)-farnesyl diphosphate",-6.742620865625001,-9.3430383,-6.838235,-3.4246304000000016
257,Arabidopsis thaliana|2.6.1.1|2-oxoglutarate,0.6333473118865625,-1.1375351,0.5594075000000001,2.6936706999999993
258,Arabidopsis thaliana|2.6.1.1|L-aspartate,0.196295603321875,-1.5605931,0.233211,1.8330052999999968
259,Arabidopsis thaliana|2.6.1.13|L-ornithine,-0.4373591521062499,-3.3315844,-0.5901235,3.7133827999999984
260,Arabidopsis thaliana|2.6.1.19|4-aminobutanoate,-0.48614797687675,-1.6894937,-0.5156419999999999,0.8677279699999988
261,Arabidopsis thaliana|2.6.1.19|pyruvate,1.3795790734693751,-0.2537272099999999,1.38396,3.0798173999999983
262,Arabidopsis thaliana|2.6.1.2|2-oxoglutarate,-1.3000163481875,-2.4681412,-1.306515,-0.07614578100000118
263,Arabidopsis thaliana|2.6.1.2|L-alanine,1.1702946756859374,-0.23542137999999996,1.17964,2.4192727
264,Arabidopsis thaliana|2.6.1.42|L-leucine,0.9386078434315626,-1.0894705,0.993709,2.5889351999999994
265,Arabidopsis thaliana|2.6.1.44|L-alanine,1.1831914763518752,-0.16012728999999998,1.17749,2.639297899999999
266,Arabidopsis thaliana|2.6.1.44|glyoxylate,-0.47830442373437493,-1.5836745,-0.4874525,0.7475297099999993
267,Arabidopsis thaliana|2.6.1.45|L-alanine,-0.13667928714250002,-1.7589736,-0.123125,1.3569840999999945
268,Arabidopsis thaliana|2.6.1.45|L-serine,0.3496436976240625,-1.1601346,0.384659,1.7557465999999984
269,Arabidopsis thaliana|2.6.1.45|glyoxylate,-0.5225800646784375,-2.2812114,-0.4890265,0.9467229199999994
270,Arabidopsis thaliana|2.6.1.45|pyruvate,-0.43940429885281257,-2.3892202,-0.5220225000000001,2.1523653999999937
271,Arabidopsis thaliana|2.6.1.5|2-oxoglutarate,-0.283102662629375,-2.1828608999999997,-0.3035925,1.7856490999999992
272,Arabidopsis thaliana|2.6.1.5|L-tyrosine,-1.4069203163375,-3.2414026,-1.39516,0.27675650999999946
273,Arabidopsis thaliana|2.6.1.52|2-oxoglutarate,-1.1690027739000002,-2.9094903,-1.21153,0.9371455199999983
274,Arabidopsis thaliana|2.6.1.52|3-phosphohydroxypyruvate,0.2483205920039375,-2.0335601000000003,0.2621555,2.1716438999999936
275,Arabidopsis thaliana|2.6.1.52|L-glutamate,1.4569233399312502,-0.10262691,1.4693749999999999,2.9418063999999937
276,Arabidopsis thaliana|2.6.1.52|O-phospho-L-serine,-0.718647367021875,-2.4828528,-0.7723015,1.4161606
277,Arabidopsis thaliana|2.6.1.62|8-Amino-7-oxononanoate,-5.451245753125001,-7.4872955999999995,-5.439970000000001,-3.5567678000000007
278,Arabidopsis thaliana|2.6.1.62|S-adenosyl-L-methionine,-0.6222831441396875,-2.169949,-0.5966145,0.7303642499999998
279,Arabidopsis thaliana|2.6.1.78|L-aspartate,1.6819300653853122,-1.5430494000000001,1.814305,3.958474299999992
280,Arabidopsis thaliana|2.6.1.78|oxaloacetate,-3.4319567337499994,-5.3501118,-3.476515,-1.1777549000000016
281,Arabidopsis thaliana|2.6.1.78|prephenate,-0.819723918049375,-3.0739021,-0.80017,1.280428399999996
282,Arabidopsis thaliana|2.6.1.79|2-oxoglutarate,-1.43195327148125,-3.5897330999999997,-1.45725,0.974403459999992
283,Arabidopsis thaliana|2.6.1.79|L-glutamate,1.055338752740625,-2.154907,1.148635,3.2599259
284,Arabidopsis thaliana|2.6.1.83|2-oxoglutarate,0.714398004853125,-2.932581,0.9018740000000001,3.1680179999999996
285,Arabidopsis thaliana|2.6.1.83|L-glutamate,0.4163095600875,-2.2099830000000003,0.470235,2.804095299999999
286,Arabidopsis thaliana|2.6.1.85|L-glutamine,-0.841615189775,-3.9507376,-1.096765,3.4738185999999884
287,Arabidopsis thaliana|2.6.1.85|chorismate,-3.6506226702187496,-5.996580499999999,-3.6455349999999997,-1.3232286000000026
288,Arabidopsis thaliana|2.6.1.96|4-aminobutanoate,-0.7585104723281251,-2.8478662,-0.8297030000000001,1.731936399999998
289,Arabidopsis thaliana|2.6.1.96|glyoxylate,-2.21353575308125,-4.660228099999999,-2.20201,0.023217673999999973
290,Arabidopsis thaliana|2.6.1.96|pyruvate,-1.56257771113125,-3.246873,-1.60609,0.554894329999999
291,Arabidopsis thaliana|2.7.1.105|ATP,-0.8498596629406251,-1.5238178,-0.8501855,-0.1651803000000002
292,Arabidopsis thaliana|2.7.1.105|beta-D-fructose 6-phosphate,-0.8790366745581251,-2.8194353999999997,-0.8731424999999999,0.8072229099999969
293,"Arabidopsis thaliana|2.7.1.151|1D-myo-inositol 1,3,4,5-tetrakisphosphate",-2.189537042921875,-4.6125303,-2.1562799999999998,0.060835814999997795
294,"Arabidopsis thaliana|2.7.1.151|1D-myo-inositol 1,4,5,6-tetrakisphosphate",-2.1502693669625,-3.9188094999999996,-2.14407,-0.2802593200000046
295,"Arabidopsis thaliana|2.7.1.151|1D-myo-inositol 1,4,5-trisphosphate",-3.2909461487500007,-5.0864172,-3.2809999999999997,-1.6096960000000013
296,"Arabidopsis thaliana|2.7.1.158|1D-myo-inositol 1,3,4,5,6-pentakisphosphate",-3.1377116531249998,-4.3037225999999995,-3.13931,-1.8908942000000009
297,Arabidopsis thaliana|2.7.1.158|ATP,-2.623586553375,-5.0964415,-2.51757,-0.7106336800000017
298,Arabidopsis thaliana|2.7.1.21|thymidine,-6.356389228124999,-7.7194057,-6.40938,-4.651932200000008
299,Arabidopsis thaliana|2.7.1.23|ATP,-0.19203858229062504,-1.2629696,-0.1850385,0.7842467999999997
300,Arabidopsis thaliana|2.7.1.23|NAD+,-0.828338746346875,-1.865618,-0.832719,0.17050402999999992
301,Arabidopsis thaliana|2.7.1.25|ATP,-1.2771189836499999,-2.2141102999999998,-1.2901099999999999,-0.25349385
302,Arabidopsis thaliana|2.7.1.25|adenosine 5'-phosphosulfate,-6.191114968750001,-7.4267427,-6.2439800000000005,-4.39123840000001
303,Arabidopsis thaliana|2.7.1.26|ATP,-4.247981015625,-5.802625,-4.231154999999999,-2.6281637000000013
304,Arabidopsis thaliana|2.7.1.26|riboflavin,-5.311683107812501,-8.180253599999999,-5.314080000000001,-2.5480669000000007
305,Arabidopsis thaliana|2.7.1.31|ATP,-0.7665763624353125,-2.0211988,-0.7542005,0.35907249999999974
306,Arabidopsis thaliana|2.7.1.31|D-glycerate,-1.3417024020843749,-3.2563562,-1.3473950000000001,0.5527485199999994
307,Arabidopsis thaliana|2.7.1.39|ATP,-1.2977275896415625,-2.3005637,-1.296465,-0.25446111000000016
308,Arabidopsis thaliana|2.7.1.39|L-homoserine,-0.6299557496753125,-2.149366,-0.6479915,1.1130914999999955
309,Arabidopsis thaliana|2.7.1.4|ATP,-2.40179023884375,-4.6361124,-2.3763199999999998,-0.30445348000000455
310,Arabidopsis thaliana|2.7.1.4|D-fructose,-1.625783295640625,-4.974091100000001,-1.5386250000000001,0.8762493399999937
311,Arabidopsis thaliana|2.7.1.43|ATP,-1.26002992143125,-4.1421963,-1.15639,0.8480205699999943
312,Arabidopsis thaliana|2.7.1.43|D-glucuronate,-0.5476703726615625,-3.5131913999999997,-0.502492,1.8971101999999984
313,Arabidopsis thaliana|2.7.1.44|ATP,-1.9344237411328122,-4.434694400000001,-1.8820899999999998,0.10231881999999816
314,Arabidopsis thaliana|2.7.1.44|D-galacturonate,-0.425360474135625,-2.9746135000000002,-0.711598,4.131713899999994
315,Arabidopsis thaliana|2.7.1.46|ATP,-2.5973700381250002,-3.8677245,-2.59262,-1.3639304000000019
316,Arabidopsis thaliana|2.7.1.46|L-arabinose,-1.031544629315397,-3.5398746,-0.9632605000000001,0.780007689999995
317,Arabidopsis thaliana|2.7.1.52|ATP,-0.79922455354625,-2.2322918,-0.7854205,0.5947701599999999
318,Arabidopsis thaliana|2.7.1.52|L-fucose,-1.084150803771875,-3.8636630999999997,-0.982945,1.0192513999999993
319,Arabidopsis thaliana|2.7.1.59|ATP,-1.6678905426125,-2.7426510000000004,-1.69082,-0.3986564900000006
320,Arabidopsis thaliana|2.7.1.59|N-acetyl-D-glucosamine,-2.262907996228125,-4.1125725,-2.339565,0.027806128999989712
321,Arabidopsis thaliana|2.7.1.68|1-phosphatidyl-1D-myo-inositol 4-phosphate,-2.39174332246875,-4.7380587,-2.32636,-0.5731444800000003
322,Arabidopsis thaliana|2.7.1.86|ATP,-1.33617337015625,-2.7705597,-1.33448,0.045708637999993806
323,Arabidopsis thaliana|2.7.1.86|NAD+,0.36380979602137503,-1.8883157,0.4251655,2.0572858
324,Arabidopsis thaliana|2.7.1.86|NADH,-2.81398278165625,-4.2504933,-2.8430150000000003,-1.1450518
325,Arabidopsis thaliana|2.7.2.4|ATP,0.32724828955240937,-0.46251127,0.3229625,1.170169499999999
326,Arabidopsis thaliana|2.7.2.4|L-aspartate,1.329495910021875,-0.0037836193999999917,1.323245,2.622061499999997
327,Arabidopsis thaliana|2.7.2.8|ATP,0.2519374453528125,-0.7593743099999999,0.25333,1.2384161999999945
328,Arabidopsis thaliana|2.7.2.8|N-acetyl-L-glutamate,0.9947071303396874,-0.79485522,0.9987745,2.6978033999999953
329,Arabidopsis thaliana|2.7.4.14|ATP,-1.6968434537500001,-2.8258753999999997,-1.699245,-0.5767114100000014
330,Arabidopsis thaliana|2.7.4.14|CMP,-2.0404576566375,-4.2975471999999995,-1.9780250000000001,-0.18167635000000193
331,Arabidopsis thaliana|2.7.4.14|UMP,-2.175168535828125,-4.0802767,-2.144915,-0.40493353000000026
332,Arabidopsis thaliana|2.7.4.26|dimethylallyl phosphate,-3.2185573200625,-5.9938219,-3.264755,-0.1191375500000036
333,Arabidopsis thaliana|2.7.4.26|geranyl phosphate,-1.71193078038125,-4.7064436,-1.670355,1.0364645999999988
334,Arabidopsis thaliana|2.7.4.26|isopentenyl phosphate,-3.56718120375,-5.8694487,-3.5525,-1.503974900000001
335,Arabidopsis thaliana|2.7.6.2|thiamine,-4.5408674262187505,-7.0847625999999995,-4.61486,-1.3144649000000055
336,Arabidopsis thaliana|2.7.7.2|ATP,-3.6495905728125,-5.417254799999999,-3.731765,-1.3617147000000045
337,Arabidopsis thaliana|2.7.7.2|FMN,-2.466777650125,-4.4604629000000005,-2.56813,0.2938881699999987
338,Arabidopsis thaliana|2.7.7.23|N-acetyl-D-glucosamine 1-phosphate,-2.1620341065625,-3.8943477,-2.13685,-0.5883166400000012
339,Arabidopsis thaliana|2.7.7.23|UDP-N-acetyl-D-glucosamine,-1.36598184003125,-2.1766478,-1.36856,-0.5496791100000015
340,Arabidopsis thaliana|2.7.7.23|UTP,-1.3923637664312503,-2.761545,-1.3835449999999998,-0.11148609000000184
341,Arabidopsis thaliana|2.7.7.27|ATP,-2.461605482240625,-4.2358929,-2.47546,-0.5735952700000037
342,Arabidopsis thaliana|2.7.7.27|alpha-D-glucose 1-phosphate,-2.66039516590625,-3.9436073,-2.6949,-0.8782667900000023
343,Arabidopsis thaliana|2.7.7.27|alpha-D-glucose-1-phosphate,-3.84747415625,-6.1566085,-3.79085,-1.903541100000007
344,Arabidopsis thaliana|2.7.7.30|GTP,-2.48948010896875,-4.637257099999999,-2.42994,-0.7225034200000053
345,Arabidopsis thaliana|2.7.7.30|L-fucose-1-phosphate,-2.83903097155625,-5.8672468,-2.86985,0.27815042999999723
346,Arabidopsis thaliana|2.7.7.5|adenosine 5'-phosphosulfate,-3.914957459125,-7.4236659000000005,-3.99354,-0.39397449000000323
347,Arabidopsis thaliana|2.7.7.5|phosphate,0.950575239315625,-1.982576,0.940785,4.006439999999998
348,Arabidopsis thaliana|2.7.7.60|CTP,-2.2248153193865625,-4.2998432,-2.22382,-0.16852637000000106
349,Arabidopsis thaliana|2.7.7.64|D-galactose 1-phosphate,-1.3934444468890625,-3.4855029,-1.38314,0.6578633899999936
350,Arabidopsis thaliana|2.7.7.64|D-glucose 1-phosphate,-1.3974518516874996,-3.3231208,-1.40645,0.5967320699999997
351,Arabidopsis thaliana|2.7.7.64|D-xylose 1-phosphate,-0.1917106500185,-2.3620692,-0.1665145,1.846675399999997
352,Arabidopsis thaliana|2.7.7.64|UTP,-1.5617929156248127,-3.3942066,-1.63061,0.5636687999999931
353,Arabidopsis thaliana|2.7.7.64|diphosphate,-2.0650774766374997,-3.8696557,-2.0605700000000002,-0.3598062900000011
354,Arabidopsis thaliana|2.7.7.69|GDP-alpha-D-glucose,-5.051983728125,-6.7647946,-5.061845,-3.1159108000000013
355,Arabidopsis thaliana|2.7.7.69|alpha-D-mannose 1-phosphate,0.5919046204875,-4.7748441,0.7941830000000001,4.4022328
356,Arabidopsis thaliana|2.7.7.69|phosphate,-0.7714166608538124,-2.7800266000000002,-0.77281,1.3568041999999965
357,Arabidopsis thaliana|2.7.7.75|ATP,-2.687468974215625,-4.7701759,-2.6975350000000002,-0.4263161800000024
358,Arabidopsis thaliana|2.7.7.9|UTP,-2.4123259440625002,-3.6812970999999997,-2.42176,-0.9735789400000008
359,Arabidopsis thaliana|2.7.7.9|alpha-D-glucose 1-phosphate,-1.6393930945312503,-2.9250118,-1.6244399999999999,-0.4416525400000012
360,Arabidopsis thaliana|2.7.7.9|diphosphate,-2.24794168584375,-3.6950661,-2.266835,-0.6067414400000022
361,Arabidopsis thaliana|2.7.8.11|CDP-diacylglycerol,-4.0945672428124995,-5.6664077,-4.130385,-2.254134600000001
362,Arabidopsis thaliana|2.7.8.11|myo-inositol,-1.5332902890121876,-3.7468852000000004,-1.482585,0.20607455999999885
363,Arabidopsis thaliana|2.7.8.5|CDP-diacylglycerol,-3.863657991875,-5.4018542,-3.89258,-2.1121522000000006
364,Arabidopsis thaliana|2.7.8.5|glycerol 3-phosphate,-2.9313608053125,-4.9555716,-2.9450649999999996,-0.8684906600000025
365,Arabidopsis thaliana|2.8.1.1|thiosulfate,1.3318055443940624,-0.5103334599999999,1.248955,3.551876699999996
366,Arabidopsis thaliana|2.8.1.2|3-Mercaptopyruvate,1.5381123598978126,-1.7659795999999999,1.66044,3.780220499999999
367,Arabidopsis thaliana|2.8.1.6|dethiobiotin,-4.203456690625,-6.7654362,-4.120395,-2.2247657000000003
368,Arabidopsis thaliana|2.8.1.7|L-cysteine,-2.37087471713125,-4.289347299999999,-2.415145,-0.14357037000000397
369,Arabidopsis thaliana|2.8.2.24|desulfobenzylglucosinolate,-2.9390370576781253,-5.9292661,-2.979965,0.22038340999999875
370,Arabidopsis thaliana|2.8.2.28|adenosine 3'-phosphate 5'-phosphosulfate,-5.810447196375001,-8.4345744,-6.094545,-0.8765922700000096
371,Arabidopsis thaliana|2.8.2.28|kaempferol 3-sulfate,-5.32095717040625,-8.055643499999999,-5.545685,-0.79796654
372,Arabidopsis thaliana|2.8.2.38|3'-phosphoadenylyl sulfate,-2.79807132855,-6.213812,-2.67168,-0.28438925000000154
373,Arabidopsis thaliana|3.1.1.23|monoacylglycerol,-1.9061175827125,-4.9498941,-1.89266,0.9681821099999938
374,Arabidopsis thaliana|3.1.2.12|S-formylglutathione,-1.5490608793075,-3.0172729,-1.5394999999999999,0.0024213867999933135
375,Arabidopsis thaliana|3.1.2.14|oleoyl-[acyl-carrier protein],-5.60627495125,-7.6052949,-5.65025,-3.196716300000008
376,Arabidopsis thaliana|3.1.2.14|palmitoyl-[acyl-carrier protein],-5.0804949103125,-7.5512199,-5.151695,-1.6712526000000045
377,Arabidopsis thaliana|3.1.2.14|stearoyl-[acyl-carrier protein],-4.87861974765625,-7.3983504,-5.07593,-0.9657277000000026
378,Arabidopsis thaliana|3.1.2.2|oleoyl-CoA,-4.89446760625,-6.7846523,-4.914485,-2.873316000000003
379,Arabidopsis thaliana|3.1.2.2|palmitoleoyl-CoA,-5.3096692125,-7.2769419,-5.304925,-3.4111051
380,Arabidopsis thaliana|3.1.2.20|dodecanoyl-CoA,-3.7253661968750005,-5.5948552,-3.745015,-1.509615500000004
381,Arabidopsis thaliana|3.1.2.6|S-D-lactoylglutathione,-1.6425820887499998,-2.5436407,-1.64145,-0.7089645200000001
382,Arabidopsis thaliana|3.1.3.102|FMN,-3.5316075443750004,-6.1631212,-3.59825,-0.6280614500000022
383,Arabidopsis thaliana|3.1.3.104|5-amino-6-(5-phospho-D-ribitylamino)uracil,-2.330162471,-4.7394169,-2.28924,-0.32049744000000124
384,Arabidopsis thaliana|3.1.3.21|DL-glycerol 3-phosphate,0.85409946089375,-1.6536855,0.9232,2.7383922999999997
385,Arabidopsis thaliana|3.1.3.24|sucrose 6-phosphate,-1.0028099408328126,-3.7844469,-0.9051994999999999,1.0500613999999988
386,Arabidopsis thaliana|3.1.3.25|D-myo-Inositol 1-phosphate,-1.738486678740625,-3.7166536,-1.7429450000000002,0.36838742999999985
387,Arabidopsis thaliana|3.1.3.3|L-3-phosphoserine,0.383650903890625,-3.9444326,0.5969625000000001,2.962117599999996
388,Arabidopsis thaliana|3.1.3.75|Phosphoethanolamine,-0.5990984332937501,-4.5056978999999995,-0.4075385,1.9118510999999931
389,Arabidopsis thaliana|3.1.3.75|phosphocholine,-1.3696127143853125,-4.3676008,-1.272175,0.8442872399999919
390,Arabidopsis thaliana|3.1.3.93|beta-L-galactose 1-phosphate,-2.6488196374999995,-4.4768716,-2.658475,-0.7661946600000078
391,Arabidopsis thaliana|3.13.1.1|UDP-glucose,-1.59788496766875,-3.8597164999999998,-1.6396549999999999,0.9573078399999897
392,Arabidopsis thaliana|3.13.1.1|sulfite,-4.4442312578125,-6.7176411,-4.454415,-1.9396735000000043
393,Arabidopsis thaliana|3.2.1.126|coniferin,0.75544073344375,-4.6026257,1.046835,3.469184899999998
394,Arabidopsis thaliana|3.2.1.147|sinigrin,-1.8606425775296875,-4.0735411,-1.840845,0.46212316999999914
395,Arabidopsis thaliana|3.2.1.175|beta-D-glucopyranosyl abscisate,-1.227415796021875,-4.5946883,-1.156905,1.4777811999999964
396,Arabidopsis thaliana|3.2.1.21|scopolin,-0.7500404436506249,-4.2134876,-0.6222730000000001,1.808396099999998
397,Arabidopsis thaliana|3.2.1.22|raffinose,2.62128475928125,0.23124911000000004,2.66085,4.6928871999999995
398,Arabidopsis thaliana|3.2.1.26|sucrose,2.3431067406875,0.83116983,2.336975,3.8883144999999986
399,Arabidopsis thaliana|3.2.1.55|p-nitrophenyl-alpha-L-arabinofuranoside,-0.9023680274718751,-2.5984563,-0.9397614999999999,1.0687287999999926
